row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,prompt_version,prompt_hash,input_hash,qwen_background_structured,raw_response,structured_object,structured_act,structured_evidence,valid_structure,validation_error,label_like_output,generation_seconds,total_generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-012875,douyin,train,12875,weixue0806,美容护肤,有没有合适的化妆水推荐,1,该用户希望主播能根据当前讨论的护肤产品推荐一款适合自己需求的化妆水。,18388,"[""油啊油"", ""是哪面贴脸上[捂脸]"", ""姐发缝大有什么好方法"", ""没听懂,再讲一遍[比心]"", ""喜欢这个外套[流泪]""]",structured_v2,5c35afbbc0233ea30fe529796a339231fa6db2a3f155a294945bfe8423ab6c02,9d03e6d8caceca6d5c67df8fb9a158795c4546b67ece84e90e047c4deb10c13e,对象：化妆水；言语行为：推荐；原句证据：有没有合适的化妆水推荐,对象：化妆水；言语行为：推荐；原句证据：有没有合适的化妆水推荐,化妆水,推荐,有没有合适的化妆水推荐,True,,False,0.8726778000127524,0.872679899999639,255,24,869296900,26304800,1,
douyin-train-012881,douyin,train,12881,weixue0806,美容护肤,刚没听清楚～再讲一遍用法行吗?,1,该用户对产品的使用方法没完全理解，希望主播能重新详细讲解一遍操作步骤。,18401,"[""用法再讲一遍"", ""水光可以打吗"", ""一共多少片"", ""有眼膜么"", ""下单了""]",structured_v2,daeabb2ab09da599d73d26118282340b1ef958201b70586ffd09acbd509dc202,a8c105d8651bafbd3c251d8239643245819a385f484dfb131ba3754002e31401,对象：用法；言语行为：请求；原句证据：刚没听清楚～再讲一遍用法行吗?,对象：用法；言语行为：请求；原句证据：刚没听清楚～再讲一遍用法行吗?,用法,请求,刚没听清楚～再讲一遍用法行吗?,True,,False,1.138840400002664,1.1388426999910735,248,32,1135542500,33883300,1,
douyin-train-012885,douyin,train,12885,weixue0806,美容护肤,咋用?,1,该用户想询问产品的具体使用方法。,18406,"[""刚没听清楚～再讲一遍用法行吗?"", ""再讲一次"", ""油霜啊油霜"", ""防晒怎么样"", ""淡斑讲讲""]",structured_v2,18e41dc172bc75445f18764a6dd91a2f1a8eda51e6811e81813c700465fe0be4,927c0e5b7eac2bce0575e667f4fe52dade85ba1c78680cffa4b46b57ec3ea709,对象：产品；言语行为：询问；原句证据：咋用?,对象：产品；言语行为：询问；原句证据：咋用?,产品,询问,咋用?,True,,False,0.7660540000069886,0.7660562000237405,245,21,764415400,28346000,1,
douyin-train-012889,douyin,train,12889,weixue0806,美容护肤,项链哪里买的,1,该用户想表达的含义是：询问项链的购买渠道或商品链接。,18412,"[""面霜面霜"", ""精华油推荐一个"", ""再讲解一下"", ""在说一下吧"", ""身体乳哪个味道好闻呀""]",structured_v2,d2213f38365eb91d362d60861894004b63d310c6cfd39873af70625bada95cf9,98d8c0a82bf5d3a0f1a957b93cd5b9c2bf90507be7338820595651950741a3c3,对象：项链；言语行为：询问来源；原句证据：项链哪里买的,对象：项链；言语行为：询问来源；原句证据：项链哪里买的,项链,询问来源,项链哪里买的,True,,False,0.8155105999903753,0.8155126000056043,242,22,812804800,32954000,1,
douyin-train-012944,douyin,train,12944,weixue0806,美容护肤,我也敷错了,0,该用户想表达的含义是：我之前也犯了同样的错误，把面膜敷错了方式。,18486,"[""男的可以用吗???????"", ""一周几次"", ""淡斑补水面膜"", ""姐姐的睡衣是果壳的吗?"", ""油皮不洗脸会闭口吗""]",structured_v2,5ce71494da0738e0fd84acebf6bd6aa556f832b79e1aa84f65994ad18361e52e,6feda6f40bdc990c00f3ca9dadb504faf74bcb07df41dd8214ac69ac16455374,对象：面膜；言语行为：纠正；原句证据：我也敷错了,对象：面膜；言语行为：纠正；原句证据：我也敷错了,面膜,纠正,我也敷错了,True,,False,0.7727033999981359,0.7727051000110805,249,21,769005000,29015600,1,
douyin-train-012991,douyin,train,12991,weixue0806,美容护肤,16片啊,0,该用户惊讶或确认产品包含16片装，可能是在询问或感叹包装容量。,18557,"[""可以不用洗脸过夜"", ""不洗脸需要抹霜么"", ""衣服看看看看"", ""宝宝,九号链接讲下用法呗[打call][打call][打call]"", ""没听到""]",structured_v2,580d56d24777baa25453a0f57a4f312ad12a3c8d25037c5f65aa30b46e1d38c2,477dc64b419cd3980e04381c6230c34cc7fbeea0f1321ee392cdbfbcdd3064d9,对象：产品；言语行为：确认数量；原句证据：16片啊,对象：产品；言语行为：确认数量；原句证据：16片啊,产品,确认数量,16片啊,True,,False,0.8504302999936044,0.8504323000088334,256,23,847749300,32671300,1,
douyin-train-013012,douyin,train,13012,weixue0806,美容护肤,"第一次买了,感觉很好用",1,该用户想表达的含义是：之前尝试购买了产品，使用体验不错，对产品表示认可和满意。,18585,"[""颈纹重,有没有推荐"", ""一周几次尼"", ""天天用一周用几次"", ""精华油还有吗"", ""大师面膜是真的好用[赞][赞][赞][赞][赞][赞]""]",structured_v2,32ad3243f2f718665d366d8cccd984cd1c5e8065f680babc3c5853903de6212f,fe9ef8d259e93dd2b9ff3fa12ebbf4c7f3f84f47678b7d14cef1ec08e71a7055,"对象：用户；言语行为：评价；原句证据：第一次买了,感觉很好用","对象：用户；言语行为：评价；原句证据：第一次买了,感觉很好用",用户,评价,"第一次买了,感觉很好用",True,,False,0.862454499991145,0.8624561999749858,258,24,859577700,17260000,1,
douyin-train-013021,douyin,train,13021,weixue0806,美容护肤,大师面膜一周用几次?,1,该用户想询问这款面膜的使用频率是否有限制或推荐次数。,18600,"[""你猜下"", ""脱发和白发怎么办?"", ""项链上链接[捂脸]"", ""那敷完不洗脸,后续还涂水乳吗"", ""眼部精华油""]",structured_v2,eeafe2a0a8f5233e8ef3096bddf7a224e432d8538d9dc3bb06cd99277d21c009,3e52b4249e3815ec32e66c35bf43ae1607728dd87026c00aa9e1123b6d07ad29,对象：面膜；言语行为：询问使用频率；原句证据：大师面膜一周用几次?,对象：面膜；言语行为：询问使用频率；原句证据：大师面膜一周用几次?,面膜,询问使用频率,大师面膜一周用几次?,True,,False,0.9437900999910198,0.9437918000039645,251,26,941512100,33082800,1,
douyin-train-013089,douyin,train,13089,weixue0806,美容护肤,你怎么保持身材啊!这么瘦,0,该用户可能是对主播的身材管理方法产生兴趣，并隐含对相关瘦身产品或健康食品的潜在购买意向。,18692,"[""颈纹霜"", ""不洗脸直接护肤吗,还是什么都不用抹了"", ""雪儿好美哦"", ""那要是没这些问题提前用可以预防吗"", ""这彩椒难吃死了,你咋吃的下去""]",structured_v2,d0e0d2bb5ab08ebb4454211c46b0f074100bf20070f5d452850af3b056839b4a,280a5c00aa0e4f8b0b8d8c6b36c8266de38f1a1545521dba82ce3433fd9430d9,对象：主播；言语行为：询问；原句证据：你怎么保持身材啊!这么瘦,对象：主播；言语行为：询问；原句证据：你怎么保持身材啊!这么瘦,主播,询问,你怎么保持身材啊!这么瘦,True,,False,0.9116872999875341,0.911689300002763,263,25,908425800,32329300,1,
douyin-train-013090,douyin,train,13090,weixue0806,美容护肤,是睡衣吗,1,该用户可能在询问当前展示或讨论的商品是否为睡衣款式。,18695,"[""那要是没这些问题提前用可以预防吗"", ""这彩椒难吃死了,你咋吃的下去"", ""你怎么保持身材啊!这么瘦"", ""油霜还可以开团吗"", ""男朋友呢?""]",structured_v2,e099abb2f2ca6656328e64498870109053f6235e0370dd2e77b149e9f2ec63f8,44bfa531f1c0e8b0200ff905181783733778d727080c74d72f2134ccb7cf7499,对象：睡衣；言语行为：询问；原句证据：是睡衣吗,对象：睡衣；言语行为：询问；原句证据：是睡衣吗,睡衣,询问,是睡衣吗,True,,False,0.8525889000156894,0.8525904999987688,256,23,850860300,35228700,1,
douyin-train-013123,douyin,train,13123,weixue0806,美容护肤,颈纹怎么去[看],0,该用户想表达的含义是：询问如何改善颈部皱纹问题并希望获得产品推荐。,18745,"[""和21号可以同时用不"", ""面膜我用了好久[捂脸]一直用错了"", ""能推荐下吗"", ""瘦脸面膜是什么"", ""瘦脸面膜想要""]",structured_v2,ab5fe8429b41a223a5027ecedcaa151eca4aa27600b8516de377a3348c70f200,6e7cdf5504843153dd4b1c4ede54bbf60e3911b130e2e08b1fe78bcd80938235,对象：颈纹；言语行为：询问；原句证据：颈纹怎么去[看],对象：颈纹；言语行为：询问；原句证据：颈纹怎么去[看],颈纹,询问,颈纹怎么去[看],True,,False,0.9381781999836676,0.9381798999966122,254,26,935415400,19680100,1,
douyin-train-013193,douyin,train,13193,weixue0806,美容护肤,灌注面膜上吗?,1,该用户是在询问直播间是否会上架或推荐“灌注面膜”这款产品。,18836,"[""瘦脸面膜在哪里啊"", ""精华有吗"", ""大干皮有啥推荐吗"", ""8号是啥"", ""香水是正品吗""]",structured_v2,59af7ff8e3e8b13441a6352eedc0ca95011bcbabd53d715688c42fd25add54ab,306a823932e32d2daa3114bc448292cdf6a8655bf94c151efb184d80e8de1705,对象：灌注面膜；言语行为：询问位置；原句证据：灌注面膜上吗?,对象：灌注面膜；言语行为：询问位置；原句证据：灌注面膜上吗?,灌注面膜,询问位置,灌注面膜上吗?,True,,False,0.9678432000218891,0.9678451000072528,245,27,965922600,30344800,1,
douyin-train-013208,douyin,train,13208,weixue0806,美容护肤,"眼睛凹陷,眼睛下垂怎么办",0,该用户可能在询问针对眼部问题的护肤产品或解决方案，表现出对改善眼周肌肤状况的潜在购买兴趣。,18858,"[""面膜有紧致的效果吗?"", ""广西的"", ""有没有补水水光面膜"", ""你嘴上涂的什么?"", ""姐姐想要衬衫链接[流泪][流泪]""]",structured_v2,9af52c4ceee4fd9d7062e59764a3abdbe5ce53e581a890f4f6ea78161d38008f,6d3ce3bd2d7e26d7dc8b45f81fad28e9df57f301b322b38bbce1ca4729d0ac78,"对象：眼睛问题；言语行为：询问；原句证据：眼睛凹陷,眼睛下垂怎么办","对象：眼睛问题；言语行为：询问；原句证据：眼睛凹陷,眼睛下垂怎么办",眼睛问题,询问,"眼睛凹陷,眼睛下垂怎么办",True,,False,0.9788675000017975,0.978869400016265,252,27,975989100,31268200,1,
douyin-train-013274,douyin,train,13274,weixue0806,美容护肤,打代谢针可以去法令纹,0,该用户可能在询问通过注射代谢针改善法令纹的效果，表现出对医美或护肤产品的潜在购买兴趣。,18947,"[""姐姐,讲讲眼油"", ""10号油讲一下怎么用呗?"", ""水光面膜水光面膜水光面膜水光面膜水光面膜水光面膜水光面膜水光面膜水光面膜水光面膜水光面膜水光面膜"", ""6怎么用"", ""美白面膜3号和4号哪一个效果更好""]",structured_v2,0a9b57e48f0be46f6b71387d052cf7ffae7a55f13997ff0f4b68659b162f8bee,d6fadb376ddd3d94ed850e279a0a7c1c39c33b8c5363aa4f70ad461184c89e66,对象：法令纹；言语行为：提出建议；原句证据：打代谢针可以去法令纹,对象：法令纹；言语行为：提出建议；原句证据：打代谢针可以去法令纹,法令纹,提出建议,打代谢针可以去法令纹,True,,False,1.0159022000152618,1.0159044000029098,288,27,1011728100,44873700,1,
douyin-train-013300,douyin,train,13300,weixue0806,美容护肤,这个洗面奶怎么跟你小号的价格不一样,1,该用户发现同一款洗面奶在主播不同账号的售价存在差异，因此提出质疑并希望得到解释。,18982,"[""我为啥怎么贴面膜还是脸干"", ""油今天还会有货吗"", ""推荐款防晒霜吧"", ""你有烦恼吗[发呆]"", ""口红是哪个?""]",structured_v2,eb1e38b108e9538ddf479d2e668ee692150e5268ab42670e77186ae259c0ced8,af8799ddff20a4e159aa85f939f3706ff3c89498e700a0dc3077272c12920531,对象：洗面奶；言语行为：询问；原句证据：这个洗面奶怎么跟你小号的价格不一样,对象：洗面奶；言语行为：询问；原句证据：这个洗面奶怎么跟你小号的价格不一样,洗面奶,询问,这个洗面奶怎么跟你小号的价格不一样,True,,False,1.077529800008051,1.077532399998745,257,30,1074157000,29586700,1,
douyin-train-013319,douyin,train,13319,weixue0806,美容护肤,大油皮怎么办,1,该用户可能是在询问针对油性皮肤的护肤建议或产品推荐。,19013,"[""油皮的话要洗吗"", ""第二遍敷多久"", ""然后接着护肤?"", ""去水中的"", ""小金砖""]",structured_v2,9afe6a942336e5ad56bbf9dd2730e56c9ae6231d96678d15e9a39b4bb516bd6f,b40b4c83577e9b6d1bb7c2d0d9e44e99feb42a870bce2341d089d5114e8179d0,对象：油皮；言语行为：询问；原句证据：大油皮怎么办,对象：油皮；言语行为：询问；原句证据：大油皮怎么办,油皮,询问,大油皮怎么办,True,,False,0.8428797999804374,0.842881499993382,240,23,839303500,30637200,1,
douyin-train-013331,douyin,train,13331,weixue0806,美容护肤,三明治法怎么用,1,该用户想询问主播详细讲解“三明治护肤法”的具体操作步骤。,19033,"[""大师用法"", ""怎么使用"", ""一号用法再说一下[捂脸]"", ""敷两遍是什么意思"", ""用完要抹面霜吗?""]",structured_v2,45ea50597f53176f25a1e030422392fcd1b570949bd3943cdc6042b9dc3c6b40,e24825844445df9ddaec8650475083e7eb5b50cf602410547177a9b5e0191630,对象：三明治法；言语行为：询问；原句证据：三明治法怎么用,对象：三明治法；言语行为：询问；原句证据：三明治法怎么用,三明治法,询问,三明治法怎么用,True,,False,0.9851445000094827,0.9851460999925621,248,27,978436000,32809700,1,
douyin-train-013339,douyin,train,13339,weixue0806,美容护肤,唇部精华讲讲,1,该用户希望主播详细介绍唇部精华产品的功能、使用方法或推荐理由。,19045,"[""需要擦其他东西不"", ""这个面膜推荐什么年龄"", ""不会用啊"", ""胶原蛋白肽推荐一下"", ""头发染过吗""]",structured_v2,a219a8a5b4285e4392cef07a6df744bbd95979c51996cfcefbe159baa1f12bc7,50a988c139897d59e2d53c2513cc6c8642f70459de320fb40fb9c55544c12029,对象：唇部精华；言语行为：请求讲解；原句证据：唇部精华讲讲,对象：唇部精华；言语行为：请求讲解；原句证据：唇部精华讲讲,唇部精华,请求讲解,唇部精华讲讲,True,,False,0.9428391999972519,0.9428409000101965,245,26,934781700,31684700,1,
douyin-train-013364,douyin,train,13364,weixue0806,美容护肤,面膜怎么使用,1,该用户想询问面膜的具体使用方法，可能是对产品功效或操作步骤存在疑问。,19081,"[""姐姐减肥总减不下来怎么办啊啊啊啊一直在焦虑"", ""防晒有隔离效果吗!"", ""美白淡斑用什么"", ""七号油怎么用"", ""七号链接讲解一下""]",structured_v2,2b1483bc36864b7f39b33f24cd320ceedeecfcfbbfc92a8be43353f3ffd78277,d2e62e47678c17f1f3507a9d9bfe099e759ca8bf6f0f3fa84cca7b76af4be72d,对象：面膜；言语行为：询问使用方法；原句证据：面膜怎么使用,对象：面膜；言语行为：询问使用方法；原句证据：面膜怎么使用,面膜,询问使用方法,面膜怎么使用,True,,False,0.8499827000196092,0.8499847000057343,253,23,845187800,26695600,1,
douyin-train-013378,douyin,train,13378,weixue0806,美容护肤,夏娃诱惑香水有吗?夏娃诱惑香水有吗?,1,该用户急切询问直播间是否有售卖“夏娃诱惑”这款香水，表现出明确的购买意向和重复确认的需求。,19099,"[""淡斑那个效果好"", ""眼袋用什么"", ""不用洗脸的话那后续的护肤还用涂抹吗"", ""大师面膜怎样用,在说一次"", ""有推荐的精华嘛?""]",structured_v2,b287cb2b31716ff38f76da8515c8f65f11d370fcc0afe96d324d65f8bb3fde5f,d99dbcf77831724db84fa8320fe88812d21df72bbd39f702747bd42c0487ac6b,对象：夏娃诱惑香水；言语行为：询问；原句证据：夏娃诱惑香水有吗?夏娃诱惑香水有吗?,对象：夏娃诱惑香水；言语行为：询问；原句证据：夏娃诱惑香水有吗?夏娃诱惑香水有吗?,夏娃诱惑香水,询问,夏娃诱惑香水有吗?夏娃诱惑香水有吗?,True,,False,1.258051599987084,1.2580534000007901,262,35,1255057000,32277400,1,
douyin-train-013429,douyin,train,13429,weixue0806,美容护肤,眼袋有好方法吗,0,该用户想询问直播间是否有针对改善眼袋问题的护肤产品或解决方案。,19168,"[""毛口粗大用那个"", ""痘痘肌用什么产品?"", ""说说那个霜"", ""眼霜推荐"", ""哪款面霜好用""]",structured_v2,643f2982fe47bd5c99f47d0691b4db7ee9a0a66e069a79cfb454336846528cb0,c08928759e52c3960b751804c5f67eba972238f26e19e23bee98576420b75781,对象：眼袋；言语行为：询问；原句证据：眼袋有好方法吗,对象：眼袋；言语行为：询问；原句证据：眼袋有好方法吗,眼袋,询问,眼袋有好方法吗,True,,False,0.8502355999953579,0.850237799983006,246,23,846441000,36905000,1,
douyin-train-013455,douyin,train,13455,weixue0806,美容护肤,油买哪个,1,该用户想询问直播间推荐的护肤油产品中哪一款更适合自己购买。,19210,"[""哪款油霜"", ""鼻翼鼻尖起皮的油有推荐吗"", ""减肥总是减不下来咋办"", ""没有油了吗"", ""护肤步骤怎么样比较好?""]",structured_v2,2cbbbf64e991061a6994448390361d7d66ae09fe3d900e77376310210e97573d,22793ead88f055cd837ecd0cfa98713da72acfde64fa70428622b2a000bc965b,对象：油；言语行为：询问；原句证据：油买哪个,对象：油；言语行为：询问；原句证据：油买哪个,油,询问,油买哪个,True,,False,0.778086499980418,0.778088499995647,249,21,775515500,38305600,1,
douyin-train-013489,douyin,train,13489,weixue0806,美容护肤,防嗮几号链接,1,该用户是在询问防晒产品的购买链接编号，表现出明确的购买意向。,19252,"[""防晒是最便宜的美白"", ""有回头霜吗"", ""脸干,用水乳那些,擦防晒后脸油油的,是什么问题呀"", ""14号链接没有活动吗"", ""有没有洗面奶""]",structured_v2,66e20c995fa159cef53b2dfc579a51ceb031c06cd6161d8075c3209b1fe47fe0,66c66d9d5d3cfc09f022560966c9c585c18776cd408e82c00f3099e2facc0c61,对象：防晒；言语行为：询问；原句证据：防嗮几号链接,对象：防晒；言语行为：询问；原句证据：防嗮几号链接,防晒,询问,防嗮几号链接,True,,False,0.8897830999922007,0.8897850000066683,261,24,887977800,35438400,1,
douyin-train-013534,douyin,train,13534,weixue0806,美容护肤,已经有晒斑怎么办,0,该用户想表达的含义是：询问直播间是否有针对晒斑问题的护肤产品或解决方案。  （结合前文弹幕中频繁出现的祛斑、防晒、护肤产品咨询等语境，可推断用户是在主动寻求相关功能产品的推荐，而非单纯抱怨皮肤问题。）,19318,"[""选防晒"", ""推荐那款防晒"", ""买了极光四季精华液是深圳寄过来的,深圳寄出不敢用不知道是不是真的"", ""直接涂防晒啥也不用了?"", ""推荐好用的面膜[比心][比心][比心][比心][比心][比心]""]",structured_v2,0335915b82c8ce60b883e9ca106cb6b51206b6d5204823921aca8dabad558a89,c76a37970b9427f4f5b5d9edd8ded3a5802328097ef8e4f925fb03755a057963,对象：晒斑；言语行为：询问；原句证据：已经有晒斑怎么办,对象：晒斑；言语行为：询问；原句证据：已经有晒斑怎么办,晒斑,询问,已经有晒斑怎么办,True,,False,0.8541339999937918,0.8541358000074979,276,23,851364400,30846600,1,
douyin-train-013571,douyin,train,13571,weixue0806,美容护肤,雪没有睫毛膏吗,1,该用户是在询问直播间是否有售卖雪（品牌或产品名）的睫毛膏。,19379,"[""再敷面膜了"", ""一年四季都不涂"", ""先防晒在隔离吗"", ""防晒涂过了,要上粉饼或者散粉"", ""眼霜好用么""]",structured_v2,aedc0176b5e50acbbfa1ef08a0ef4c2a6ca5a947fcceefb04becd68f3ab45165,6854a2a6c5903a261716c167d85bdcb906412e6598c8a407e89c1efb643c1eec,对象：睫毛膏；言语行为：询问；原句证据：雪没有睫毛膏吗,对象：睫毛膏；言语行为：询问；原句证据：雪没有睫毛膏吗,睫毛膏,询问,雪没有睫毛膏吗,True,,False,0.8693262999877334,0.8693282000022009,251,24,865126500,22556600,1,
douyin-train-013595,douyin,train,13595,weixue0806,美容护肤,油皮也能天天涂吗,1,该用户是在询问自己作为油性皮肤是否适合每天使用当前直播推荐的产品（可能是防晒或护肤类）。,19410,"[""长痘痘图那个呀?"", ""懒得卸主要是"", ""有推荐吗防晒"", ""防晒买5号吗?"", ""眼角就有斑""]",structured_v2,0439874e7a282b9a777bb1490cb3c25270b469499793493c5a9dbcb582c8381a,c4c69f9d077d7a545b71e118a468017affb6c1c39333384c340fb10fcb76aad6,对象：防晒；言语行为：询问；原句证据：油皮也能天天涂吗,对象：防晒；言语行为：询问；原句证据：油皮也能天天涂吗,防晒,询问,油皮也能天天涂吗,True,,False,0.8822190999926534,0.882220800005598,243,24,877721100,41415700,1,
douyin-train-013620,douyin,train,13620,weixue0806,美容护肤,"眼睛有纹,用什么",1,该用户想表达的含义是：眼部出现细纹，应该使用什么产品来改善？,19453,"[""防晒又吗"", ""你橱窗里的防晒会搓泥吗?"", ""太白了"", ""一年四季都要涂吗"", ""太贵了[捂脸]""]",structured_v2,54d061b48c37f4b7c4ede21c41773de306350d4d068627dc0ca5cae96d438443,06c5d11b6f788534eff0e08d3a49260873ff94bcf8a07020733588f49272f3dc,对象：防晒产品；言语行为：询问；原句证据：用什么,对象：防晒产品；言语行为：询问；原句证据：用什么,防晒产品,询问,用什么,True,,False,0.7880849000066519,0.7880865999904927,249,21,785351900,44283400,1,
douyin-train-013657,douyin,train,13657,weixue0806,美容护肤,防晒跟气垫各都50+能重叠使用吗,1,该用户想询问防晒霜和气垫产品是否可以同时叠加使用，以及两者搭配后是否会影响各自的功效或使用体验。,19502,"[""孕妇可以使用吗"", ""用了很干"", ""2号面膜美白面膜有试用的吗?"", ""用啥防晒都闷痘"", ""姐姐好漂亮啊啊啊啊""]",structured_v2,7e91527200e44d40a73fc075f54cf38540857cb8573945f13a69a2265efc32cd,1cdcf994f4835eab943bbb5a96ecad6639af25866fbb5988173b2b680f47a05f,对象：防晒与气垫；言语行为：询问使用；原句证据：防晒跟气垫各都50+能重叠使用吗,对象：防晒与气垫；言语行为：询问使用；原句证据：防晒跟气垫各都50+能重叠使用吗,防晒与气垫,询问使用,防晒跟气垫各都50+能重叠使用吗,True,,False,1.292577699990943,1.2925792000023648,261,36,1284081700,40084000,1,
douyin-train-013661,douyin,train,13661,weixue0806,美容护肤,瘦脸面膜是哪个?瘦脸面膜是哪个?,1,该用户想表达的含义是：询问主播当前推荐的瘦脸面膜具体是哪一款产品。,19511,"[""眼镜涩"", ""辣眼睛,碰到眼睛流眼泪"", ""哪个防晒"", ""嫌麻烦[捂脸]"", ""防晒霜为什么会搓泥""]",structured_v2,a4d2c3fbabaf1b4964bdca59431dd772241f22bcb560f6ea20d8db202881103e,709f8477f3a97de9a63bec80de72c524d846b10133816f2a09f9898125dca5f0,对象：瘦脸面膜；言语行为：询问；原句证据：瘦脸面膜是哪个?瘦脸面膜是哪个?,对象：瘦脸面膜；言语行为：询问；原句证据：瘦脸面膜是哪个?瘦脸面膜是哪个?,瘦脸面膜,询问,瘦脸面膜是哪个?瘦脸面膜是哪个?,True,,False,1.1513023000152316,1.1513040999998339,249,32,1148752700,35302600,1,
douyin-train-013665,douyin,train,13665,weixue0806,美容护肤,有没有减肥的方法,0,该用户可能是在询问直播间是否有推荐或销售的减肥相关产品或方法，表达了对减肥话题的关注和潜在购买意向。,19515,"[""防晒霜为什么会搓泥"", ""瘦脸面膜是哪个?瘦脸面膜是哪个?"", ""去颈纹怎么去"", ""和汗黏糊一起很难受"", ""就是懒""]",structured_v2,01962459401c62d8dc1864bfa818ec07f7a646fb76b3d3c3623f569ae73bc325,a2ace3d47a1389e6788d6813a112183c56b6ccc2f3e75e9bcbe8d383ccbf197d,对象：减肥方法；言语行为：询问；原句证据：有没有减肥的方法,对象：减肥方法；言语行为：询问；原句证据：有没有减肥的方法,减肥方法,询问,有没有减肥的方法,True,,False,0.8103749999718275,0.8103766999847721,250,22,807888000,33249600,1,
douyin-train-013672,douyin,train,13672,weixue0806,美容护肤,你的上下睫毛是种的还是自己的,0,该用户可能是在询问主播的睫毛是否为嫁接或自然生长，以此评估相关美妆产品的效果真实性或考虑自身是否尝试类似美容项目。,19526,"[""除了眼睛之外其它都不像真的[捂脸]"", ""雪,水光霜呢"", ""那个胶原蛋白浇灌面膜的几号链接"", ""祛斑用几号"", ""涂了防晒以后必须卸妆吗?""]",structured_v2,af16ca2ee2bc7628746a7482f269afc2171d76354cd139b25c84363a0a3f77d1,83daba88a8c5392a4e727c2f3d74aa975d2105ab4a3751a3880ecf2988e63abb,对象：上下睫毛；言语行为：询问；原句证据：你的上下睫毛是种的还是自己的,对象：上下睫毛；言语行为：询问；原句证据：你的上下睫毛是种的还是自己的,上下睫毛,询问,你的上下睫毛是种的还是自己的,True,,False,0.9818673000263516,0.9818689999810886,264,27,979974100,27894600,1,
douyin-train-013673,douyin,train,13673,weixue0806,美容护肤,"雪儿,11号唇蜜,你有推荐过别的品牌吗",1,该用户想询问主播之前是否推荐过其他品牌的11号唇蜜替代产品。,19529,"[""祛斑用几号"", ""涂了防晒以后必须卸妆吗?"", ""你的上下睫毛是种的还是自己的"", ""推荐一下防晒霜"", ""第一次刷到你.我想要你两半的面膜""]",structured_v2,f248f5dc4db0be40c3e9b76ce1e3b37ef0646a6358b1bd3ab105e3090724464c,4de16e83b598e5b3b2a8930fb3f01646708af8c5c5f34840b8281cb2f9be6c74,"对象：唇蜜品牌；言语行为：询问推荐；原句证据：雪儿,11号唇蜜,你有推荐过别的品牌吗","对象：唇蜜品牌；言语行为：询问推荐；原句证据：雪儿,11号唇蜜,你有推荐过别的品牌吗",唇蜜品牌,询问推荐,"雪儿,11号唇蜜,你有推荐过别的品牌吗",True,,False,1.3185650999948848,1.3185666000063065,269,37,1315413600,27487000,1,
douyin-train-013675,douyin,train,13675,weixue0806,美容护肤,你抖音名字叫什么?,0,该用户可能希望关注主播的其他社交账号以获取更多产品信息或直播内容。,19531,"[""你的上下睫毛是种的还是自己的"", ""推荐一下防晒霜"", ""第一次刷到你.我想要你两半的面膜"", ""雪儿,11号唇蜜,你有推荐过别的品牌吗"", ""擦了要卸妆吗""]",structured_v2,3f8f7cc92fc07a7e4058c009778f9d3e357c109e04c22c79a214584893bb6f07,3bd8bb0241e0745588869dbfaeef6fb815de95a06fcc301df67ec55dd22e66e6,对象：主播；言语行为：询问；原句证据：你抖音名字叫什么?,对象：主播；言语行为：询问；原句证据：你抖音名字叫什么?,主播,询问,你抖音名字叫什么?,True,,False,0.8877154999936465,0.8877175999805331,268,24,885587100,31944400,1,
douyin-train-013682,douyin,train,13682,weixue0806,美容护肤,借水光气垫遮瑕怎么样啊[比心],1,该用户是在询问“水光气垫遮瑕”产品的使用效果和性能，表现出对该产品的具体购买兴趣和进一步了解的需求。,19543,"[""假白吗?"", ""先防晒再隔离"", ""24号加加"", ""咋长这么好看[爱心][爱心][爱心]"", ""没有这样的""]",structured_v2,6600a49d73fb0a2f28b1fa391afc7678df309c6bc458f21ce58c4d5872796c0a,ad7ea7d6abe0abadb816b52b24af4a2ce9cf829cc5e9f3ea8a443577da8d29ae,对象：水光气垫；言语行为：询问；原句证据：借水光气垫遮瑕怎么样啊[比心],对象：水光气垫；言语行为：询问；原句证据：借水光气垫遮瑕怎么样啊[比心],水光气垫,询问,借水光气垫遮瑕怎么样啊[比心],True,,False,1.2318258000013884,1.2318274000135716,253,34,1229294700,42187100,1,
douyin-train-013734,douyin,train,13734,weixue0806,美容护肤,送一支防晒的试试吗,1,该用户想表达的含义是：希望商家能提供防晒产品的试用装或小样来体验效果。,19620,"[""脸上斑一直好想祛"", ""这个拍了"", ""5面膜有什么用"", ""推荐一个干皮用的面霜"", ""今天拿到的""]",structured_v2,ac8bbd61de92b3195fffae2c5774245089f6bc4ae8341c94852b2d39a14621ce,317daade60017b52c1ff7cb8253a30d11f41ff6fb01a6a4f38f77d27fd821131,对象：防晒产品；言语行为：请求；原句证据：送一支防晒的试试吗,对象：防晒产品；言语行为：请求；原句证据：送一支防晒的试试吗,防晒产品,请求,送一支防晒的试试吗,True,,False,0.910352500010049,0.9103541999938898,247,25,907325400,36350800,1,
